,Time,Hour,Load,PIKL
47,2017-03-19 23:00:00,23,1005315.68855707,1006885.0650116488
48,2017-03-20,0,987190.01881707,1002911.3956262454
49,2017-03-20 01:00:00,1,967204.13105707,980865.6873447414
50,2017-03-20 02:00:00,2,950232.04531707,960062.5410639431
51,2017-03-20 03:00:00,3,940618.20343707,952633.818957806
52,2017-03-20 04:00:00,4,938838.09147707,948158.6802682563
53,2017-03-20 05:00:00,5,945081.54535707,958767.6805558502
54,2017-03-20 06:00:00,6,973593.41493707,985490.2062874052
55,2017-03-20 07:00:00,7,1039951.76369707,1059755.181205519
56,2017-03-20 08:00:00,8,1155230.23375707,1174161.0379239495
57,2017-03-20 09:00:00,9,1275774.73773707,1279084.2447634875
58,2017-03-20 10:00:00,10,1333642.53313707,1338724.5654287676
59,2017-03-20 11:00:00,11,1344260.48533707,1353523.5197569693
60,2017-03-20 12:00:00,12,1337270.30533707,1365701.1204548029
61,2017-03-20 13:00:00,13,1321022.66533707,1365563.2631242264
62,2017-03-20 14:00:00,14,1325809.01333707,1378002.1373681524
63,2017-03-20 15:00:00,15,1322490.78733707,1378091.255646839
64,2017-03-20 16:00:00,16,1321726.56533707,1368374.7813863012
65,2017-03-20 17:00:00,17,1289828.91413707,1324841.951463366
66,2017-03-20 18:00:00,18,1238524.57873707,1275175.8301300493
67,2017-03-20 19:00:00,19,1194435.46759707,1222378.9758704624
68,2017-03-20 20:00:00,20,1151563.63249707,1176668.6652091823
69,2017-03-20 21:00:00,21,1116035.55501707,1145395.7597764132
70,2017-03-20 22:00:00,22,1091370.07551707,1115262.7889029398
71,2017-03-20 23:00:00,23,1061752.06595707,1078929.3373206817
72,2017-03-21,0,1032739.17037707,1033240.5650689986
73,2017-03-21 01:00:00,1,1003462.01681707,1004036.6789022128
74,2017-03-21 02:00:00,2,986411.58103707,985621.0338436424
75,2017-03-21 03:00:00,3,975442.36921707,971396.2379758379
76,2017-03-21 04:00:00,4,971071.48139707,967359.4322722639
77,2017-03-21 05:00:00,5,973178.17933707,976104.1843261755
78,2017-03-21 06:00:00,6,990731.26097707,996557.1663855758
79,2017-03-21 07:00:00,7,1044374.83405707,1054996.2355127817
80,2017-03-21 08:00:00,8,1148047.44431707,1170869.2353547837
81,2017-03-21 09:00:00,9,1249571.11653707,1276608.0548796502
82,2017-03-21 10:00:00,10,1306543.89813707,1332893.6970181388
83,2017-03-21 11:00:00,11,1322956.70213707,1349075.57748482
84,2017-03-21 12:00:00,12,1324423.41953707,1347970.766241874
85,2017-03-21 13:00:00,13,1315972.68413707,1338049.007094972
86,2017-03-21 14:00:00,14,1322229.60393707,1347451.1965107948
87,2017-03-21 15:00:00,15,1318455.26413707,1340861.9512488127
88,2017-03-21 16:00:00,16,1309046.66813707,1325182.1795270164
89,2017-03-21 17:00:00,17,1281501.15433707,1292102.0891104445
90,2017-03-21 18:00:00,18,1235780.99533707,1247651.125343417
91,2017-03-21 19:00:00,19,1194239.05407707,1202474.5421926852
92,2017-03-21 20:00:00,20,1150312.30669707,1156566.192127084
93,2017-03-21 21:00:00,21,1119503.79729707,1122023.4277765462
94,2017-03-21 22:00:00,22,1095905.87371707,1088315.3309909008
95,2017-03-21 23:00:00,23,1063608.05213707,1055171.5243415406
96,2017-03-22,0,1034120.71057707,1033317.4378463732
97,2017-03-22 01:00:00,1,1009530.60889707,1006374.0928270315
98,2017-03-22 02:00:00,2,991893.10113707,989341.8584772203
99,2017-03-22 03:00:00,3,982028.02721707,977746.7360062905
100,2017-03-22 04:00:00,4,976406.41933707,972618.7503702664
101,2017-03-22 05:00:00,5,975886.70125707,976422.6242864071
102,2017-03-22 06:00:00,6,989562.01503707,993241.5588841597
103,2017-03-22 07:00:00,7,1049173.35791707,1048140.1312424014
104,2017-03-22 08:00:00,8,1163011.55991707,1168872.9946129108
105,2017-03-22 09:00:00,9,1271671.52833707,1273207.7280451162
106,2017-03-22 10:00:00,10,1325304.68133707,1327807.7152362987
107,2017-03-22 11:00:00,11,1339035.25933707,1343996.6055749166
108,2017-03-22 12:00:00,12,1346214.57533707,1345723.4550374881
109,2017-03-22 13:00:00,13,1340341.10733707,1336533.284896031
110,2017-03-22 14:00:00,14,1348007.81533707,1346149.9731103112
111,2017-03-22 15:00:00,15,1320913.71933707,1340505.2378682871
112,2017-03-22 16:00:00,16,1316589.91733707,1327118.4612262996
113,2017-03-22 17:00:00,17,1283933.79773707,1293616.774388065
114,2017-03-22 18:00:00,18,1240706.30873707,1246240.2012755608
115,2017-03-22 19:00:00,19,1208599.77573707,1200877.4310541046
116,2017-03-22 20:00:00,20,1163237.94245707,1157101.8311777401
117,2017-03-22 21:00:00,21,1130689.79903707,1122646.3916762208
118,2017-03-22 22:00:00,22,1108793.14943707,1092683.0452044758
119,2017-03-22 23:00:00,23,1078661.09393707,1060535.4727820766
120,2017-03-23,0,1046058.61635707,1033779.8204515064
121,2017-03-23 01:00:00,1,1019645.98267707,1007537.654868049
122,2017-03-23 02:00:00,2,1001757.36101707,990681.2928306274
123,2017-03-23 03:00:00,3,989690.30515707,981768.5612052043
124,2017-03-23 04:00:00,4,978765.45723707,976046.4133185006
125,2017-03-23 05:00:00,5,981291.83117707,975202.6858827214
126,2017-03-23 06:00:00,6,1003035.89689707,989486.2924109866
127,2017-03-23 07:00:00,7,1061943.78983707,1045905.9115634267
128,2017-03-23 08:00:00,8,1176735.97389707,1144971.5746162892
129,2017-03-23 09:00:00,9,1283327.52833707,1245782.3254689036
130,2017-03-23 10:00:00,10,1330669.10133707,1303113.1243100562
131,2017-03-23 11:00:00,11,1343089.24133707,1319873.017202734
132,2017-03-23 12:00:00,12,1350603.04733707,1322810.9741588586
133,2017-03-23 13:00:00,13,1342173.80133707,1315660.9231053456
134,2017-03-23 14:00:00,14,1356139.32133707,1324455.9058657498
135,2017-03-23 15:00:00,15,1350174.66933707,1321308.3488574785
136,2017-03-23 16:00:00,16,1341647.84333707,1310388.171706627
137,2017-03-23 17:00:00,17,1306785.59413707,1281929.511576351
138,2017-03-23 18:00:00,18,1250881.60493707,1234520.9670930738
139,2017-03-23 19:00:00,19,1208115.56173707,1191926.9010947584
140,2017-03-23 20:00:00,20,1174643.95653707,1147353.6057609117
141,2017-03-23 21:00:00,21,1144363.87109707,1117938.7607482707
142,2017-03-23 22:00:00,22,1115131.74157707,1094694.1611438463
143,2017-03-23 23:00:00,23,1084232.32403707,1061126.4786546896
144,2017-03-24,0,1054376.28449707,1040450.6576340976
145,2017-03-24 01:00:00,1,1027063.05285707,1021807.8836771848
146,2017-03-24 02:00:00,2,1008183.72709707,1002206.4286183036
147,2017-03-24 03:00:00,3,995523.52925707,987576.9623083366
148,2017-03-24 04:00:00,4,987648.43133707,976047.8660667166
149,2017-03-24 05:00:00,5,990423.76121707,983891.031229297
150,2017-03-24 06:00:00,6,1006821.66097707,1007691.1445986159
151,2017-03-24 07:00:00,7,1066259.17189707,1070426.1520357807
152,2017-03-24 08:00:00,8,1183252.94011707,1175070.3394703544
153,2017-03-24 09:00:00,9,1285285.07833707,1278507.307786118
154,2017-03-24 10:00:00,10,1336330.18553707,1332052.276286534
155,2017-03-24 11:00:00,11,1355594.19933707,1346209.7372741008
156,2017-03-24 12:00:00,12,1354636.08333707,1350741.3570775036
157,2017-03-24 13:00:00,13,1347522.75733707,1343071.3476438927
158,2017-03-24 14:00:00,14,1361669.72933707,1355467.9406164358
159,2017-03-24 15:00:00,15,1350561.16793707,1339455.0652846855
160,2017-03-24 16:00:00,16,1336593.95013707,1327130.8632574598
161,2017-03-24 17:00:00,17,1301632.68453707,1289711.2260974145
162,2017-03-24 18:00:00,18,1252530.73933707,1245149.1073385794
163,2017-03-24 19:00:00,19,1204006.35613707,1206729.0838601796
164,2017-03-24 20:00:00,20,1161485.19095707,1161734.549358079
165,2017-03-24 21:00:00,21,1133962.44345707,1128184.8847331412
166,2017-03-24 22:00:00,22,1104562.67791707,1097288.3086808578
167,2017-03-24 23:00:00,23,1064298.24833707,1065974.9651068212
168,2017-03-25,0,1031410.21277707,1054019.9124502928
169,2017-03-25 01:00:00,1,1012118.56503707,1026749.7775943343
170,2017-03-25 02:00:00,2,994928.07523707,1006529.6179973044
171,2017-03-25 03:00:00,3,982095.92541707,993291.3097541105
172,2017-03-25 04:00:00,4,978078.65555707,986100.5150195853
173,2017-03-25 05:00:00,5,976045.86155707,983630.398189761
174,2017-03-25 06:00:00,6,981316.71547707,980608.9883512255
175,2017-03-25 07:00:00,7,1005723.20305707,1012106.2608546959
176,2017-03-25 08:00:00,8,1063293.04019707,1093182.1046158688
177,2017-03-25 09:00:00,9,1130433.40911707,1177725.730473711
178,2017-03-25 10:00:00,10,1178005.15653707,1224428.1447828528
179,2017-03-25 11:00:00,11,1193739.72653707,1238017.9444282213
180,2017-03-25 12:00:00,12,1194247.77053707,1243151.223883989
181,2017-03-25 13:00:00,13,1189648.08053707,1235229.203247703
182,2017-03-25 14:00:00,14,1197709.29653707,1243887.622102507
183,2017-03-25 15:00:00,15,1197288.78853707,1227210.2266485563
184,2017-03-25 16:00:00,16,1188867.02051707,1219964.5822782777
185,2017-03-25 17:00:00,17,1169657.42065707,1191754.231553167
186,2017-03-25 18:00:00,18,1147334.77509707,1168794.1183736236
187,2017-03-25 19:00:00,19,1134473.15139707,1154849.848945537
188,2017-03-25 20:00:00,20,1115481.70967707,1136417.505783235
189,2017-03-25 21:00:00,21,1103437.63789707,1116971.045655855
190,2017-03-25 22:00:00,22,1092939.76019707,1092995.591604286
191,2017-03-25 23:00:00,23,1072920.11241707,1071317.2662564334
192,2017-03-26,0,1050074.43875707,1017943.0979638381
193,2017-03-26 01:00:00,1,1027058.52105707,996467.3666739195
194,2017-03-26 02:00:00,2,1011024.60927707,978485.4631812098
195,2017-03-26 03:00:00,3,998181.03943707,966663.517838472
196,2017-03-26 04:00:00,4,994106.33749707,963812.3609034397
197,2017-03-26 05:00:00,5,989417.72149707,958817.7085139486
198,2017-03-26 06:00:00,6,980170.87357707,948348.4415941489
199,2017-03-26 07:00:00,7,979472.19957707,946974.2694275614
200,2017-03-26 08:00:00,8,1000021.09533707,978397.0541761029
201,2017-03-26 09:00:00,9,1028975.21689707,1012637.508383267
202,2017-03-26 10:00:00,10,1054692.34465707,1048250.0366703846
203,2017-03-26 11:00:00,11,1071296.96045707,1070135.9104533235
204,2017-03-26 12:00:00,12,1080229.95837707,1074840.411440541
205,2017-03-26 13:00:00,13,1083458.50833707,1075665.0993651657
206,2017-03-26 14:00:00,14,1091820.59021707,1078703.449766466
207,2017-03-26 15:00:00,15,1091522.42021707,1079176.2814415512
208,2017-03-26 16:00:00,16,1087754.58425707,1074259.3115623295
209,2017-03-26 17:00:00,17,1047038.87835707,1067058.2105495394
210,2017-03-26 18:00:00,18,1056974.75031707,1070837.190962819
211,2017-03-26 19:00:00,19,1057136.57615707,1073795.6488486892
212,2017-03-26 20:00:00,20,1049966.48217707,1059723.8180485168
213,2017-03-26 21:00:00,21,1053597.22627707,1051277.9503684498
214,2017-03-26 22:00:00,22,1047808.20833707,1040391.9028792522
215,2017-03-26 23:00:00,23,1033327.26447707,1019268.0314263025
216,2017-03-27,0,1016170.94673707,1014300.5594703263
217,2017-03-27 01:00:00,1,994647.31303707,958896.1713082123
218,2017-03-27 02:00:00,2,976173.65123707,945051.3534737462
219,2017-03-27 03:00:00,3,954407.83331707,933747.013616816
220,2017-03-27 04:00:00,4,948634.85939707,933734.3930462404
221,2017-03-27 05:00:00,5,958369.04719707,943753.5242126049
222,2017-03-27 06:00:00,6,988560.16081707,986212.5929968568
223,2017-03-27 07:00:00,7,1055779.07557707,1050133.5177089649
224,2017-03-27 08:00:00,8,1178547.59545707,1194947.9810944633
225,2017-03-27 09:00:00,9,1290303.92753707,1291572.769044226
226,2017-03-27 10:00:00,10,1352383.44653707,1338413.493497805
227,2017-03-27 11:00:00,11,1368326.03853707,1352733.521261499
228,2017-03-27 12:00:00,12,1369735.49253707,1355578.7323118642
229,2017-03-27 13:00:00,13,1380218.54853707,1354095.0714878498
230,2017-03-27 14:00:00,14,1392788.13253707,1377264.3915967806
231,2017-03-27 15:00:00,15,1387750.09653707,1394793.721981255
232,2017-03-27 16:00:00,16,1369111.19853707,1380636.1736327838
233,2017-03-27 17:00:00,17,1322572.65733707,1344739.6102862651
234,2017-03-27 18:00:00,18,1270255.00213707,1280499.3632501878
235,2017-03-27 19:00:00,19,1223320.40893707,1234409.7299550918
236,2017-03-27 20:00:00,20,1178197.24189707,1195921.8063444267
237,2017-03-27 21:00:00,21,1152145.91243707,1169197.4858490305
238,2017-03-27 22:00:00,22,1130012.61689707,1150669.3858599984
239,2017-03-27 23:00:00,23,1102936.55141707,1130324.0875469942
240,2017-03-28,0,1070296.84581707,1118248.475329719
241,2017-03-28 01:00:00,1,1046821.57811707,1024120.5354368053
242,2017-03-28 02:00:00,2,1025189.51037707,1006058.1311495593
243,2017-03-28 03:00:00,3,1007974.88059707,993391.6953987041
244,2017-03-28 04:00:00,4,1002856.93069707,990020.7264085783
245,2017-03-28 05:00:00,5,1008084.09059707,991542.6080086521
246,2017-03-28 06:00:00,6,1024926.97229707,1007332.1996869387
247,2017-03-28 07:00:00,7,1087711.23325707,1065632.5017435038
248,2017-03-28 08:00:00,8,1199602.96123707,1183947.7493036743
249,2017-03-28 09:00:00,9,1313529.86153707,1293864.909617872
250,2017-03-28 10:00:00,10,1369282.86053707,1358366.5962691267
251,2017-03-28 11:00:00,11,1386651.58453707,1380120.8609168222
252,2017-03-28 12:00:00,12,1396367.71853707,1380151.360591741
253,2017-03-28 13:00:00,13,1402109.72253707,1374779.322998549
254,2017-03-28 14:00:00,14,1419028.60593707,1383859.5273652114
255,2017-03-28 15:00:00,15,1412253.64233707,1386312.3994135947
256,2017-03-28 16:00:00,16,1403675.91853707,1375609.4724183301
257,2017-03-28 17:00:00,17,1360045.25893707,1336360.0924990934
258,2017-03-28 18:00:00,18,1301910.28593707,1284178.4295546305
259,2017-03-28 19:00:00,19,1250314.34873707,1227454.137455021
260,2017-03-28 20:00:00,20,1199171.59373707,1172101.2424416605
261,2017-03-28 21:00:00,21,1163029.46241707,1141659.8314298508
262,2017-03-28 22:00:00,22,1137169.20489707,1120128.8145585055
263,2017-03-28 23:00:00,23,1112686.30721707,1084695.49167146
264,2017-03-29,0,1083962.63959707,1070076.2755551892
265,2017-03-29 01:00:00,1,1060406.98991707,1068547.7393047474
266,2017-03-29 02:00:00,2,1035210.95423707,1044578.2011018475
267,2017-03-29 03:00:00,3,1020046.16439707,1020240.468281317
268,2017-03-29 04:00:00,4,1010926.37045707,1012354.3816955006
269,2017-03-29 05:00:00,5,1017226.10441707,1022822.3787817926
270,2017-03-29 06:00:00,6,1036764.74005707,1041799.2217225198
271,2017-03-29 07:00:00,7,1096427.07705707,1105351.4838824286
272,2017-03-29 08:00:00,8,1212142.57917707,1217092.888759562
273,2017-03-29 09:00:00,9,1326286.43333707,1322925.3366303346
274,2017-03-29 10:00:00,10,1390697.90453707,1377749.6131393665
275,2017-03-29 11:00:00,11,1408652.33053707,1396116.704042207
276,2017-03-29 12:00:00,12,1414462.01653707,1398511.4266597768
277,2017-03-29 13:00:00,13,1412418.03053707,1401656.2276436288
278,2017-03-29 14:00:00,14,1420620.60413707,1418891.5548850924
279,2017-03-29 15:00:00,15,1417021.46233707,1418907.5689563202
280,2017-03-29 16:00:00,16,1405805.08653707,1399062.6533753267
281,2017-03-29 17:00:00,17,1363202.68493707,1347776.9894438598
282,2017-03-29 18:00:00,18,1294050.98793707,1292740.9408464862
283,2017-03-29 19:00:00,19,1248889.20273707,1237037.3240227904
284,2017-03-29 20:00:00,20,1203877.11373707,1193603.5954383295
285,2017-03-29 21:00:00,21,1171203.69625707,1168229.6386455495
286,2017-03-29 22:00:00,22,1142412.83683707,1142037.2578667842
287,2017-03-29 23:00:00,23,1109897.62731707,1113091.236907098
288,2017-03-30,0,1076743.54177707,1087458.145194415
289,2017-03-30 01:00:00,1,1046330.47413707,1057372.5060877558
290,2017-03-30 02:00:00,2,1027613.40439707,1031551.832485766
291,2017-03-30 03:00:00,3,1013419.93853707,1012964.4304404745
292,2017-03-30 04:00:00,4,1007275.64265707,1002461.8744936261
293,2017-03-30 05:00:00,5,1008668.08857707,1011626.1643466909
294,2017-03-30 06:00:00,6,1026979.34623707,1034343.2846378022
295,2017-03-30 07:00:00,7,1090908.76517707,1093535.924161155
296,2017-03-30 08:00:00,8,1210200.82121707,1220302.2405622853
297,2017-03-30 09:00:00,9,1328125.23933707,1330578.2962719728
298,2017-03-30 10:00:00,10,1382738.46653707,1385778.9774959004
299,2017-03-30 11:00:00,11,1401891.35853707,1404342.899579552
300,2017-03-30 12:00:00,12,1407427.66053707,1409671.882350307
301,2017-03-30 13:00:00,13,1405866.65453707,1408138.1300018239
302,2017-03-30 14:00:00,14,1432481.67973707,1427924.3786545368
303,2017-03-30 15:00:00,15,1448375.90353707,1432186.6532775594
304,2017-03-30 16:00:00,16,1434584.70373707,1418274.2445933532
305,2017-03-30 17:00:00,17,1388060.57033707,1380978.6781521584
306,2017-03-30 18:00:00,18,1325708.97513707,1315693.0262642053
307,2017-03-30 19:00:00,19,1276369.01433707,1261510.449243298
308,2017-03-30 20:00:00,20,1235462.32693707,1217192.9748569762
309,2017-03-30 21:00:00,21,1201148.70173707,1180635.6737104857
310,2017-03-30 22:00:00,22,1176087.54011707,1149035.600912212
311,2017-03-30 23:00:00,23,1143236.28271707,1122221.6993452401
312,2017-03-31,0,1110647.28319707,1087461.1280666864
313,2017-03-31 01:00:00,1,1083367.19355707,1054078.30031193
314,2017-03-31 02:00:00,2,1061000.61785707,1034316.4607872418
315,2017-03-31 03:00:00,3,1045953.92403707,1024720.4944669068
316,2017-03-31 04:00:00,4,1035614.27819707,1019540.0471406789
317,2017-03-31 05:00:00,5,1039029.13013707,1022303.1877381037
318,2017-03-31 06:00:00,6,1036307.21807707,1039473.5871672399
319,2017-03-31 07:00:00,7,1066443.61951707,1103785.5806078494
320,2017-03-31 08:00:00,8,1145364.69013707,1217813.5248117952
321,2017-03-31 09:00:00,9,1231883.16073707,1323125.2959272205
322,2017-03-31 10:00:00,10,1276904.91013707,1381450.1161085311
323,2017-03-31 11:00:00,11,1290822.08013707,1398575.8784933987
324,2017-03-31 12:00:00,12,1303510.31733707,1401019.8940500435
325,2017-03-31 13:00:00,13,1302128.62813707,1387769.7878791129
326,2017-03-31 14:00:00,14,1308258.90333707,1400988.082145802
327,2017-03-31 15:00:00,15,1302376.57213707,1401727.8101522513
328,2017-03-31 16:00:00,16,1296811.34013707,1391960.9778830449
329,2017-03-31 17:00:00,17,1267664.51633707,1353546.1593396158
330,2017-03-31 18:00:00,18,1237103.46493707,1293078.2613112365
331,2017-03-31 19:00:00,19,1212379.89153707,1247832.6296116745
332,2017-03-31 20:00:00,20,1184447.56191707,1199350.2258063734
333,2017-03-31 21:00:00,21,1156813.32647707,1164525.4058216354
334,2017-03-31 22:00:00,22,1133205.99291707,1136234.2558961676
335,2017-03-31 23:00:00,23,1105239.12531707,1106818.9353642962
336,2017-04-01,0,1081834.44967707,1099866.0434568382
337,2017-04-01 01:00:00,1,1059999.36787707,1033343.1014436155
338,2017-04-01 02:00:00,2,1037776.43215707,1006873.7185562184
339,2017-04-01 03:00:00,3,1023418.60833707,994781.5041502387
340,2017-04-01 04:00:00,4,1017838.76845707,984266.4194913034
341,2017-04-01 05:00:00,5,1011748.41249707,979473.7539544529
342,2017-04-01 06:00:00,6,1005692.90641707,985413.7724474934
343,2017-04-01 07:00:00,7,1049890.43569707,1025570.8407346054
344,2017-04-01 08:00:00,8,1129409.92031707,1087566.9364473294
345,2017-04-01 09:00:00,9,1215042.51273707,1177254.3878883794
346,2017-04-01 10:00:00,10,1271374.94813707,1239320.8348097713
347,2017-04-01 11:00:00,11,1289762.78333707,1252458.6690068052
348,2017-04-01 12:00:00,12,1295528.86373707,1256899.3130931526
349,2017-04-01 13:00:00,13,1289538.97213707,1252229.446899803
350,2017-04-01 14:00:00,14,1298144.50393707,1245654.0351361055
351,2017-04-01 15:00:00,15,1285060.95413707,1224175.1478084787
352,2017-04-01 16:00:00,16,1267502.90613707,1224240.6135718662
353,2017-04-01 17:00:00,17,1239845.90693707,1211008.4841021155
354,2017-04-01 18:00:00,18,1214170.53913707,1176250.8547587644
355,2017-04-01 19:00:00,19,1192270.53777707,1176702.176425134
356,2017-04-01 20:00:00,20,1169652.58213707,1157485.90326971
357,2017-04-01 21:00:00,21,1153390.47047707,1137271.8941689976
358,2017-04-01 22:00:00,22,1134816.93081707,1126446.2062977597
359,2017-04-01 23:00:00,23,1104390.51921707,1107798.1264779093
360,2017-04-02,0,1083979.79949707,1084712.7363799552
361,2017-04-02 01:00:00,1,1054757.65787707,999492.4797929323
362,2017-04-02 02:00:00,2,1031771.81613707,989539.0907402526
363,2017-04-02 03:00:00,3,1015507.71033707,978229.2142154687
364,2017-04-02 04:00:00,4,1005511.37045707,967163.2278625474
365,2017-04-02 05:00:00,5,998663.95853707,962413.9330498364
366,2017-04-02 06:00:00,6,988984.29265707,997799.7537002441
367,2017-04-02 07:00:00,7,981910.33861707,1016899.4691015187
368,2017-04-02 08:00:00,8,1006754.01009707,1061124.443668517
369,2017-04-02 09:00:00,9,1037477.69561707,1098269.5159533988
370,2017-04-02 10:00:00,10,1067492.56927707,1110368.4604979649
371,2017-04-02 11:00:00,11,1087436.88295707,1135809.1028679877
372,2017-04-02 12:00:00,12,1101556.48273707,1132419.5057321398
373,2017-04-02 13:00:00,13,1102347.90673707,1116528.8391077644
374,2017-04-02 14:00:00,14,1107896.47869707,1140777.355781624
375,2017-04-02 15:00:00,15,1105253.83275707,1188789.3530098319
376,2017-04-02 16:00:00,16,1090685.34897707,1172061.8424095758
377,2017-04-02 17:00:00,17,1081434.72103707,1183215.7411444772
378,2017-04-02 18:00:00,18,1083853.13705707,1133446.2656889344
379,2017-04-02 19:00:00,19,1095305.56893707,1104472.1702200086
380,2017-04-02 20:00:00,20,1094661.07307707,1118791.6751562895
381,2017-04-02 21:00:00,21,1095292.64517707,1119844.4579654324
382,2017-04-02 22:00:00,22,1087013.48533707,1109297.8775184161
383,2017-04-02 23:00:00,23,1075237.47749707,1096392.897532479
384,2017-04-03,0,1053953.52979707,1108767.8524350217
385,2017-04-03 01:00:00,1,1031061.65609707,1015436.3714205167
386,2017-04-03 02:00:00,2,1014093.98027707,992377.1399743822
387,2017-04-03 03:00:00,3,1000906.03439707,975922.1717979348
388,2017-04-03 04:00:00,4,995226.84651707,972345.128443979
389,2017-04-03 05:00:00,5,999713.33637707,981165.2353700445
390,2017-04-03 06:00:00,6,1018785.55603707,1002360.4674854334
391,2017-04-03 07:00:00,7,1092136.57877707,1078417.4821925005
392,2017-04-03 08:00:00,8,1226304.71243707,1203586.108731591
393,2017-04-03 09:00:00,9,1351864.04233707,1307901.825572722
394,2017-04-03 10:00:00,10,1400862.14573707,1373722.27809575
395,2017-04-03 11:00:00,11,1432858.98293707,1395049.9366322712
396,2017-04-03 12:00:00,12,1436024.38093707,1393152.0874390434
397,2017-04-03 13:00:00,13,1432351.67733707,1395339.883981573
398,2017-04-03 14:00:00,14,1449370.72493707,1402258.1195062916
399,2017-04-03 15:00:00,15,1452003.28893707,1383764.679393597
400,2017-04-03 16:00:00,16,1443140.01113707,1362215.541623619
401,2017-04-03 17:00:00,17,1397271.12413707,1323803.851142308
402,2017-04-03 18:00:00,18,1329613.72713707,1286264.6128760132
403,2017-04-03 19:00:00,19,1274150.30793707,1233768.7284905943
404,2017-04-03 20:00:00,20,1225077.35913707,1176949.5959187231
405,2017-04-03 21:00:00,21,1188788.88179707,1145998.7469929208
406,2017-04-03 22:00:00,22,1163831.55429707,1113499.58180673
407,2017-04-03 23:00:00,23,1132842.78483707,1073981.730347064
408,2017-04-04,0,1100260.82925707,1052330.1612293662
409,2017-04-04 01:00:00,1,1074694.12961707,1054669.4880691126
410,2017-04-04 02:00:00,2,1053430.28191707,1028671.2730070511
411,2017-04-04 03:00:00,3,1036980.89607707,1006308.1989294834
412,2017-04-04 04:00:00,4,1032110.08819707,1000437.6135419995
413,2017-04-04 05:00:00,5,1038810.87803707,1012154.083231326
414,2017-04-04 06:00:00,6,1050236.09181707,1034161.3076686052
415,2017-04-04 07:00:00,7,1119244.43459707,1096895.7937833527
416,2017-04-04 08:00:00,8,1242867.32253707,1225613.8408819018
417,2017-04-04 09:00:00,9,1363118.60633707,1324134.8234722433
418,2017-04-04 10:00:00,10,1424186.64373707,1383977.1764909888
419,2017-04-04 11:00:00,11,1442092.59553707,1402016.566212772
